"Id","Day","Date","Exercise","Load","RepTarget","RepActual","Note"
1,"Sunday","2022-05-15","Squat",140,5,5,""
2,"Sunday","2022-05-15","Squat",140,5,5,""
3,"Sunday","2022-05-15","Squat",140,5,5,""
4,"Sunday","2022-05-15","Squat",140,5,5,""
5,"Sunday","2022-05-15","Squat",140,5,5,""
6,"Sunday","2022-05-15","Deadlift",100,5,5,""
7,"Sunday","2022-05-15","Deadlift",100,5,5,""
8,"Sunday","2022-05-15","Deadlift",100,5,5,""
9,"Sunday","2022-05-15","Deadlift",100,5,5,""
10,"Sunday","2022-05-15","Deadlift",100,5,5,""
11,"Sunday","2022-05-15","Bench",95,5,5,""
12,"Sunday","2022-05-15","Bench",95,5,5,""
13,"Sunday","2022-05-15","Bench",95,5,5,""
14,"Sunday","2022-05-15","Bench",95,5,5,""
15,"Sunday","2022-05-15","Bench",95,5,5,""
16,"Sunday","2022-05-15","Press",65,5,5,""
17,"Sunday","2022-05-15","Press",65,5,5,""
18,"Sunday","2022-05-15","Press",65,5,5,""
19,"Sunday","2022-05-15","Press",65,5,5,""
20,"Sunday","2022-05-15","Press",65,5,5,""
21,"Tuesday","2022-05-17","Squat",145,5,5,""
22,"Tuesday","2022-05-17","Squat",145,5,5,""
23,"Tuesday","2022-05-17","Squat",145,5,5,""
24,"Tuesday","2022-05-17","Squat",145,5,5,""
25,"Tuesday","2022-05-17","Squat",145,5,5,""
26,"Tuesday","2022-05-17","Bench",100,5,5,""
27,"Tuesday","2022-05-17","Bench",100,5,5,""
28,"Tuesday","2022-05-17","Bench",100,5,5,""
29,"Tuesday","2022-05-17","Bench",100,5,5,""
30,"Tuesday","2022-05-17","Bench",100,5,5,""
31,"Thursday","2022-05-19","Squat",150,5,5,""
32,"Thursday","2022-05-19","Squat",150,5,5,""
33,"Thursday","2022-05-19","Squat",150,5,5,""
34,"Thursday","2022-05-19","Squat",150,5,5,""
35,"Thursday","2022-05-19","Squat",150,5,5,""
36,"Thursday","2022-05-19","Deadlift",120,5,5,""
37,"Thursday","2022-05-19","Deadlift",120,5,5,""
38,"Thursday","2022-05-19","Deadlift",120,5,5,""
39,"Thursday","2022-05-19","Deadlift",120,5,5,""
40,"Thursday","2022-05-19","Deadlift",120,5,5,""
41,"Sunday","2022-05-22","Squat",155,5,5,""
42,"Sunday","2022-05-22","Squat",155,5,5,""
43,"Sunday","2022-05-22","Squat",155,5,5,""
44,"Sunday","2022-05-22","Squat",155,5,5,""
45,"Sunday","2022-05-22","Squat",155,5,5,""
46,"Tuesday","2022-05-24","Squat",160,5,5,""
47,"Tuesday","2022-05-24","Squat",160,5,5,""
48,"Tuesday","2022-05-24","Squat",160,5,5,""
49,"Tuesday","2022-05-24","Squat",160,5,5,""
50,"Tuesday","2022-05-24","Squat",160,5,5,""
51,"Tuesday","2022-05-24","Deadlift",125,5,5,""
52,"Tuesday","2022-05-24","Deadlift",125,5,5,""
53,"Tuesday","2022-05-24","Deadlift",125,5,5,""
54,"Tuesday","2022-05-24","Deadlift",125,5,5,""
55,"Tuesday","2022-05-24","Deadlift",125,5,5,""
56,"Thursday","2022-05-26","Bench",120,5,5,""
57,"Thursday","2022-05-26","Bench",120,5,5,""
58,"Thursday","2022-05-26","Bench",120,5,5,""
59,"Thursday","2022-05-26","Bench",120,5,5,""
60,"Thursday","2022-05-26","Bench",120,5,5,""
61,"Sunday","2022-05-29","Squat",170,5,5,""
62,"Sunday","2022-05-29","Squat",170,5,5,""
63,"Sunday","2022-05-29","Squat",170,5,5,""
64,"Sunday","2022-05-29","Squat",170,5,5,""
65,"Sunday","2022-05-29","Squat",170,5,5,""
66,"Sunday","2022-05-29","Deadlift",130,5,5,""
67,"Sunday","2022-05-29","Deadlift",130,5,5,""
68,"Sunday","2022-05-29","Deadlift",130,5,5,""
69,"Sunday","2022-05-29","Deadlift",130,5,5,""
70,"Sunday","2022-05-29","Deadlift",130,5,5,""
71,"Tuesday","2022-05-31","Squat",185,5,5,""
72,"Tuesday","2022-05-31","Squat",185,5,5,""
73,"Tuesday","2022-05-31","Squat",185,5,5,""
74,"Tuesday","2022-05-31","Squat",185,5,5,""
75,"Tuesday","2022-05-31","Squat",185,5,5,""
76,"Tuesday","2022-05-31","Bench",125,5,5,""
77,"Tuesday","2022-05-31","Bench",125,5,5,""
78,"Tuesday","2022-05-31","Bench",125,5,5,""
79,"Tuesday","2022-05-31","Bench",125,5,5,""
80,"Tuesday","2022-05-31","Bench",125,5,5,""
81,"Saturday","2022-06-04","Squat",190,5,5,""
82,"Saturday","2022-06-04","Squat",190,5,5,""
83,"Saturday","2022-06-04","Squat",190,5,5,""
84,"Saturday","2022-06-04","Squat",190,5,5,""
85,"Saturday","2022-06-04","Squat",190,5,5,""
86,"Monday","2022-06-13","Squat",195,5,5,""
87,"Monday","2022-06-13","Squat",195,5,5,""
88,"Monday","2022-06-13","Squat",195,5,5,""
89,"Monday","2022-06-13","Squat",195,5,5,""
90,"Monday","2022-06-13","Squat",195,5,5,""
91,"Monday","2022-06-13","Bench",130,5,5,""
92,"Monday","2022-06-13","Bench",130,5,5,""
93,"Monday","2022-06-13","Bench",130,5,5,""
94,"Monday","2022-06-13","Bench",130,5,5,""
95,"Monday","2022-06-13","Bench",130,5,5,""
96,"Wednesday","2022-06-15","Squat",200,5,5,""
97,"Wednesday","2022-06-15","Squat",200,5,5,""
98,"Wednesday","2022-06-15","Squat",200,5,5,""
99,"Wednesday","2022-06-15","Squat",200,5,5,""
100,"Wednesday","2022-06-15","Squat",200,5,5,""
101,"Wednesday","2022-06-15","Press",75,5,5,""
102,"Wednesday","2022-06-15","Press",75,5,5,""
103,"Wednesday","2022-06-15","Press",75,5,5,""
104,"Wednesday","2022-06-15","Press",75,5,5,""
105,"Wednesday","2022-06-15","Press",75,5,5,""
106,"Friday","2022-06-17","Squat",205,5,5,""
107,"Friday","2022-06-17","Squat",205,5,5,""
108,"Friday","2022-06-17","Squat",205,5,5,""
109,"Friday","2022-06-17","Squat",205,5,5,""
110,"Friday","2022-06-17","Squat",205,5,5,""
111,"Friday","2022-06-17","Bench",135,5,5,""
112,"Friday","2022-06-17","Bench",135,5,5,""
113,"Friday","2022-06-17","Bench",135,5,5,""
114,"Friday","2022-06-17","Bench",135,5,5,""
115,"Friday","2022-06-17","Bench",135,5,5,""
116,"Monday","2022-06-20","Squat",210,5,5,""
117,"Monday","2022-06-20","Squat",210,5,5,""
118,"Monday","2022-06-20","Squat",210,5,5,""
119,"Monday","2022-06-20","Squat",210,5,5,""
120,"Monday","2022-06-20","Squat",210,5,5,""
121,"Monday","2022-06-20","Press",80,5,5,""
122,"Monday","2022-06-20","Press",80,5,5,""
123,"Monday","2022-06-20","Press",80,5,5,""
124,"Monday","2022-06-20","Press",80,5,5,""
125,"Monday","2022-06-20","Press",80,5,5,""
126,"Wednesday","2022-06-22","Squat",215,5,5,""
127,"Wednesday","2022-06-22","Squat",215,5,5,""
128,"Wednesday","2022-06-22","Squat",215,5,5,""
129,"Wednesday","2022-06-22","Squat",215,5,5,""
130,"Wednesday","2022-06-22","Squat",215,5,5,""
131,"Wednesday","2022-06-22","Bench",140,5,5,""
132,"Wednesday","2022-06-22","Bench",140,5,5,""
133,"Wednesday","2022-06-22","Bench",140,5,5,""
134,"Wednesday","2022-06-22","Bench",140,5,5,""
135,"Wednesday","2022-06-22","Bench",140,5,5,""
136,"Friday","2022-06-24","Squat",220,5,5,""
137,"Friday","2022-06-24","Squat",220,5,5,""
138,"Friday","2022-06-24","Squat",220,5,5,""
139,"Friday","2022-06-24","Squat",220,5,5,""
140,"Friday","2022-06-24","Squat",220,5,5,""
141,"Friday","2022-06-24","Deadlift",135,5,5,""
142,"Friday","2022-06-24","Deadlift",135,5,5,""
143,"Friday","2022-06-24","Deadlift",135,5,5,""
144,"Friday","2022-06-24","Deadlift",135,5,5,""
145,"Friday","2022-06-24","Deadlift",135,5,5,""
146,"Friday","2022-06-24","Press",95,5,5,""
147,"Friday","2022-06-24","Press",95,5,5,""
148,"Friday","2022-06-24","Press",95,5,5,""
149,"Friday","2022-06-24","Press",95,5,5,""
150,"Friday","2022-06-24","Press",95,5,5,""
151,"Monday","2022-07-04","Squat",225,5,5,""
152,"Monday","2022-07-04","Squat",225,5,5,""
153,"Monday","2022-07-04","Squat",225,5,5,""
154,"Monday","2022-07-04","Squat",225,5,5,""
155,"Monday","2022-07-04","Squat",225,5,5,""
156,"Thursday","2022-07-07","Squat",230,5,5,""
157,"Thursday","2022-07-07","Squat",230,5,5,""
158,"Thursday","2022-07-07","Squat",230,5,5,""
159,"Thursday","2022-07-07","Squat",230,5,5,""
160,"Thursday","2022-07-07","Squat",230,5,5,""
161,"Thursday","2022-07-07","Bench",145,5,5,""
162,"Thursday","2022-07-07","Bench",145,5,5,""
163,"Thursday","2022-07-07","Bench",145,5,5,""
164,"Thursday","2022-07-07","Bench",145,5,5,""
165,"Thursday","2022-07-07","Bench",145,5,5,""
166,"Tuesday","2022-07-12","Deadlift",140,5,5,""
167,"Tuesday","2022-07-12","Deadlift",140,5,5,""
168,"Tuesday","2022-07-12","Deadlift",140,5,5,""
169,"Tuesday","2022-07-12","Deadlift",140,5,5,""
170,"Tuesday","2022-07-12","Deadlift",140,5,5,""
171,"Wednesday","2022-07-13","Bench",150,5,5,""
172,"Wednesday","2022-07-13","Bench",150,5,5,""
173,"Wednesday","2022-07-13","Bench",150,5,5,""
174,"Wednesday","2022-07-13","Row",115,10,10,""
175,"Wednesday","2022-07-13","Row",115,10,10,""
176,"Wednesday","2022-07-13","Row",115,10,10,""
177,"Wednesday","2022-07-13","Row",115,10,10,""
178,"Wednesday","2022-07-13","Row",115,10,10,""
179,"Wednesday","2022-07-13","Press",75,8,8,""
180,"Wednesday","2022-07-13","Press",75,8,8,""
181,"Wednesday","2022-07-13","Press",75,6,6,""
182,"Wednesday","2022-07-13","Press",75,6,6,""
183,"Wednesday","2022-07-13","Press",75,5,5,""
184,"Wednesday","2022-07-13","Bicep Curl",75,10,10,""
185,"Wednesday","2022-07-13","Bicep Curl",75,8,8,""
186,"Wednesday","2022-07-13","Bicep Curl",75,8,8,""
187,"Thursday","2022-07-14","Squat",235,5,5,""
188,"Thursday","2022-07-14","Squat",235,5,5,""
189,"Thursday","2022-07-14","Squat",235,5,5,""
190,"Thursday","2022-07-14","Squat",235,5,5,""
191,"Thursday","2022-07-14","Squat",235,5,5,""
192,"Friday","2022-07-15","Bench",110,10,10,""
193,"Friday","2022-07-15","Bench",110,10,10,""
194,"Friday","2022-07-15","Bench",110,10,10,""
195,"Friday","2022-07-15","Row",110,10,10,""
196,"Friday","2022-07-15","Row",110,10,10,""
197,"Friday","2022-07-15","Row",110,10,10,""
198,"Friday","2022-07-15","Press",100,5,5,""
199,"Friday","2022-07-15","Press",100,5,5,""
200,"Friday","2022-07-15","Press",100,5,5,""
201,"Friday","2022-07-15","Bicep Curl",75,10,10,""
202,"Friday","2022-07-15","Bicep Curl",75,10,10,""
203,"Friday","2022-07-15","Bicep Curl",75,10,10,""
204,"Monday","2022-07-18","Deadlift",155,5,5,"Sumo with 2min rest"
205,"Monday","2022-07-18","Deadlift",155,5,5,"Sumo with 2min rest"
206,"Monday","2022-07-18","Deadlift",155,5,5,"Sumo with 2min rest"
207,"Monday","2022-07-18","Squat",95,10,10,"1 min rest between sets"
208,"Monday","2022-07-18","Squat",95,10,10,"1 min rest between sets"
209,"Monday","2022-07-18","Squat",95,10,10,"1 min rest between sets"
210,"Monday","2022-07-18","Squat",95,10,10,"1 min rest between sets"
211,"Monday","2022-07-18","Squat",95,10,10,"1 min rest between sets"
212,"Monday","2022-07-18","CG Bench",95,10,10,""
213,"Monday","2022-07-18","Abs",1,12,12,""
214,"Monday","2022-07-18","Abs",1,12,12,""
215,"Monday","2022-07-18","Abs",1,12,12,""
216,"Monday","2022-07-18","Abs",1,12,12,""
217,"Monday","2022-07-18","Abs",1,12,12,""
218,"Tuesday","2022-07-19","Bench",155,5,5,""
219,"Tuesday","2022-07-19","Bench",155,5,5,""
220,"Tuesday","2022-07-19","Bench",155,5,5,""
221,"Tuesday","2022-07-19","Row",115,11,11,""
222,"Tuesday","2022-07-19","Row",115,10,10,""
223,"Tuesday","2022-07-19","Row",115,10,10,""
224,"Tuesday","2022-07-19","Row",115,10,10,""
225,"Tuesday","2022-07-19","Row",115,10,10,""
226,"Tuesday","2022-07-19","CG Bench",95,10,10,""
227,"Tuesday","2022-07-19","CG Bench",95,10,10,""
228,"Tuesday","2022-07-19","CG Bench",95,10,10,""
229,"Tuesday","2022-07-19","Press",55,12,12,"Hammer curl bar superset"
230,"Tuesday","2022-07-19","Press",55,10,10,"Hammer curl bar superset"
231,"Tuesday","2022-07-19","Press",55,10,10,"Hammer curl bar superset"
232,"Tuesday","2022-07-19","Press",55,10,10,"Hammer curl bar superset"
233,"Tuesday","2022-07-19","Press",55,10,10,"Hammer curl bar superset"
234,"Thursday","2022-07-21","Squat",240,5,5,"BBB 531 but 555 until it got harder"
235,"Thursday","2022-07-21","Squat",240,5,5,"BBB 531 but 555 until it got harder"
236,"Thursday","2022-07-21","Squat",240,5,5,"BBB 531 but 555 until it got harder"
237,"Thursday","2022-07-21","Deadlift",150,8,8,"Do same weight next week but 10 reps per set"
238,"Thursday","2022-07-21","Deadlift",150,8,8,"Do same weight next week but 10 reps per set"
239,"Thursday","2022-07-21","Deadlift",150,8,8,"Do same weight next week but 10 reps per set"
240,"Thursday","2022-07-21","Deadlift",150,8,8,"Do same weight next week but 10 reps per set"
241,"Thursday","2022-07-21","Deadlift",150,8,8,"Do same weight next week but 10 reps per set"
242,"Thursday","2022-07-21","Bicep Curl",80,10,10,""
243,"Thursday","2022-07-21","Bicep Curl",80,10,10,""
244,"Thursday","2022-07-21","Bicep Curl",80,10,10,""
245,"Thursday","2022-07-21","Abs",13,13,13,""
246,"Thursday","2022-07-21","Abs",13,13,13,""
247,"Thursday","2022-07-21","Abs",13,13,13,""
248,"Thursday","2022-07-21","Abs",13,13,13,""
249,"Thursday","2022-07-21","Abs",13,13,13,""
250,"Saturday","2022-07-23","Bench",115,10,10,""
251,"Saturday","2022-07-23","Bench",115,10,10,""
252,"Saturday","2022-07-23","Bench",115,10,10,""
253,"Saturday","2022-07-23","Bench",115,10,10,""
254,"Saturday","2022-07-23","Bench",115,10,10,""
255,"Saturday","2022-07-23","Row",115,10,10,""
256,"Saturday","2022-07-23","Row",115,10,10,""
257,"Saturday","2022-07-23","Row",115,10,10,""
258,"Saturday","2022-07-23","Row",115,10,10,""
259,"Saturday","2022-07-23","Row",115,10,10,""
260,"Saturday","2022-07-23","Press",105,5,5,""
261,"Saturday","2022-07-23","Press",105,5,5,""
262,"Monday","2022-07-25","Deadlift",185,5,5,""
263,"Monday","2022-07-25","Deadlift",185,5,5,""
264,"Monday","2022-07-25","Deadlift",185,5,5,""
265,"Monday","2022-07-25","Squat",105,12,12,""
266,"Monday","2022-07-25","Squat",105,10,10,""
267,"Monday","2022-07-25","Squat",105,10,10,""
268,"Monday","2022-07-25","Squat",105,10,10,""
269,"Monday","2022-07-25","Squat",105,10,10,""
270,"Monday","2022-07-25","Abs",1,14,14,""
271,"Monday","2022-07-25","Abs",1,14,14,""
272,"Monday","2022-07-25","Abs",1,14,14,""
273,"Monday","2022-07-25","Abs",1,14,14,""
274,"Monday","2022-07-25","Abs",1,20,20,""
275,"Tuesday","2022-07-26","Bench",160,5,5,""
276,"Tuesday","2022-07-26","Bench",160,5,5,""
277,"Tuesday","2022-07-26","Bench",160,5,5,""
278,"Tuesday","2022-07-26","Row",135,10,10,""
279,"Tuesday","2022-07-26","Row",135,10,10,""
280,"Tuesday","2022-07-26","Row",135,8,8,""
281,"Tuesday","2022-07-26","Row",135,8,8,""
282,"Tuesday","2022-07-26","Row",135,8,8,""
283,"Tuesday","2022-07-26","Press",60,10,10,""
284,"Tuesday","2022-07-26","Press",60,8,8,""
285,"Tuesday","2022-07-26","Press",60,8,8,""
286,"Tuesday","2022-07-26","Press",60,8,8,""
287,"Tuesday","2022-07-26","Press",60,8,8,""
288,"Thursday","2022-07-28","Squat",255,4,4,"Plateau -> Did another 5 reps at 170lb/80kg"
289,"Thursday","2022-07-28","Squat",255,4,4,"Plateau -> Did another 5 reps at 170lb/80kg"
290,"Thursday","2022-07-28","Squat",255,2,2,"Plateau -> Did another 5 reps at 170lb/80kg"
291,"Thursday","2022-07-28","Deadlift",150,10,10,""
292,"Thursday","2022-07-28","Deadlift",150,10,10,""
293,"Thursday","2022-07-28","Deadlift",150,10,10,""
294,"Thursday","2022-07-28","Deadlift",150,10,10,""
295,"Thursday","2022-07-28","Deadlift",150,10,10,""
296,"Thursday","2022-07-28","Bicep Curl",80,12,12,""
297,"Thursday","2022-07-28","Bicep Curl",80,12,12,""
298,"Thursday","2022-07-28","Abs",1,15,15,""
299,"Thursday","2022-07-28","Abs",1,15,15,""
300,"Thursday","2022-07-28","Abs",1,15,15,""
301,"Thursday","2022-07-28","Abs",1,15,15,""
302,"Thursday","2022-07-28","Abs",1,15,15,""
303,"Friday","2022-07-29","Bench",115,10,10,"Increase weight next week"
304,"Friday","2022-07-29","Bench",115,10,10,"Increase weight next week"
305,"Friday","2022-07-29","Bench",115,10,10,"Increase weight next week"
306,"Friday","2022-07-29","Bench",115,10,10,"Increase weight next week"
307,"Friday","2022-07-29","Bench",115,10,10,"Increase weight next week"
308,"Friday","2022-07-29","Press",115,3,3,"Plateau -> got for same weight higher reps total to 15 if possible"
309,"Friday","2022-07-29","Press",115,3,3,"Plateau -> got for same weight higher reps total to 15 if possible"
310,"Friday","2022-07-29","Press",115,2,2,"Plateau -> got for same weight higher reps total to 15 if possible"
311,"Friday","2022-07-29","Press",115,2,2,"Plateau -> got for same weight higher reps total to 15 if possible"
312,"Friday","2022-07-29","Row",115,10,10,"Increase weight next week"
313,"Friday","2022-07-29","Row",115,10,10,"Increase weight next week"
314,"Friday","2022-07-29","Row",115,10,10,"Increase weight next week"
315,"Friday","2022-07-29","Row",115,10,10,"Increase weight next week"
316,"Friday","2022-07-29","Row",115,10,10,"Increase weight next week"
317,"Friday","2022-07-29","CG Bench",95,10,10,""
318,"Friday","2022-07-29","CG Bench",95,10,10,""
319,"Friday","2022-07-29","CG Bench",95,10,10,""
320,"Monday","2022-08-08","Deadlift",205,7,7,"Starting 3000 cal diet this week to test gains"
321,"Monday","2022-08-08","Deadlift",205,5,5,"Starting 3000 cal diet this week to test gains"
322,"Monday","2022-08-08","Deadlift",205,5,5,"Starting 3000 cal diet this week to test gains"
323,"Monday","2022-08-08","Squat",115,10,10,""
324,"Monday","2022-08-08","Squat",115,10,10,""
325,"Monday","2022-08-08","Squat",115,10,10,""
326,"Monday","2022-08-08","Squat",115,10,10,""
327,"Monday","2022-08-08","Squat",115,10,10,""
328,"Monday","2022-08-08","Bicep Curl",40,14,14,"Go for 3x15 reps"
329,"Monday","2022-08-08","Bicep Curl",40,12,12,"Go for 3x15 reps"
330,"Monday","2022-08-08","Bicep Curl",40,12,12,"Go for 3x15 reps"
331,"Monday","2022-08-08","Bicep Curl",40,12,12,"Go for 3x15 reps"
332,"Monday","2022-08-08","Abs",5,10,10,""
333,"Monday","2022-08-08","Abs",5,10,10,""
334,"Monday","2022-08-08","Abs",5,10,10,""
335,"Monday","2022-08-08","Abs",5,10,10,""
336,"Monday","2022-08-08","Abs",5,10,10,""
337,"Monday","2022-08-08","Mobility",1,0,0,"https://www.youtube.com/watch?v=TSIbzfcnv_8"
338,"Monday","2022-08-08","Mobility",1,0,0,"https://www.youtube.com/watch?v=TSIbzfcnv_8"
339,"Monday","2022-08-08","Mobility",1,0,0,"https://www.youtube.com/watch?v=TSIbzfcnv_8"
340,"Monday","2022-08-08","Mobility",1,0,0,"https://www.youtube.com/watch?v=TSIbzfcnv_8"
341,"Monday","2022-08-08","Mobility",1,0,0,"https://www.youtube.com/watch?v=TSIbzfcnv_8"
342,"Tuesday","2022-08-09","Bench",165,5,5,""
343,"Tuesday","2022-08-09","Bench",165,5,5,""
344,"Tuesday","2022-08-09","Bench",165,5,5,""
345,"Tuesday","2022-08-09","Row",135,10,10,"Same as last week going for more reps (11), off the bench go for 11 next week"
346,"Tuesday","2022-08-09","Row",135,10,10,"Same as last week going for more reps (11), off the bench go for 11 next week"
347,"Tuesday","2022-08-09","Row",135,10,10,"Same as last week going for more reps (11), off the bench go for 11 next week"
348,"Tuesday","2022-08-09","Row",135,10,10,"Same as last week going for more reps (11), off the bench go for 11 next week"
349,"Tuesday","2022-08-09","Row",135,10,10,"Same as last week going for more reps (11), off the bench go for 11 next week"
350,"Tuesday","2022-08-09","CG Bench",65,15,15,"Go for 3x15 reps"
351,"Tuesday","2022-08-09","CG Bench",65,15,15,"Go for 3x15 reps"
352,"Tuesday","2022-08-09","CG Bench",65,15,15,"Go for 3x15 reps"
353,"Tuesday","2022-08-09","Press",60,10,10,"Same as last week going for more reps (11)"
354,"Tuesday","2022-08-09","Press",60,10,10,"Same as last week going for more reps (11)"
355,"Tuesday","2022-08-09","Press",60,10,10,"Same as last week going for more reps (11)"
356,"Tuesday","2022-08-09","Press",60,10,10,"Same as last week going for more reps (11)"
357,"Tuesday","2022-08-09","Press",60,10,10,"Same as last week going for more reps (11)"
358,"Friday","2022-08-12","Squat",255,5,5,"Retrying with higher calorie week -> Try 531 next week?"
359,"Friday","2022-08-12","Squat",255,4,4,"Retrying with higher calorie week -> Try 531 next week?"
360,"Friday","2022-08-12","Squat",255,4,4,"Retrying with higher calorie week -> Try 531 next week?"
361,"Friday","2022-08-12","Squat",255,2,2,"Retrying with higher calorie week -> Try 531 next week?"
362,"Friday","2022-08-12","Deadlift",155,10,10,""
363,"Friday","2022-08-12","Deadlift",155,10,10,""
364,"Friday","2022-08-12","Deadlift",155,10,10,""
365,"Friday","2022-08-12","Deadlift",155,10,10,""
366,"Friday","2022-08-12","Deadlift",155,10,10,""
367,"Friday","2022-08-12","Abs",5,11,11,""
368,"Friday","2022-08-12","Abs",5,11,11,""
369,"Friday","2022-08-12","Abs",5,11,11,""
370,"Friday","2022-08-12","Abs",5,11,11,""
371,"Friday","2022-08-12","Abs",5,11,11,""
372,"Monday","2022-08-15","Bench",120,10,10,"Increase reps next week"
373,"Monday","2022-08-15","Bench",120,10,10,"Increase reps next week"
374,"Monday","2022-08-15","Bench",120,10,10,"Increase reps next week"
375,"Monday","2022-08-15","Bench",120,10,10,"Increase reps next week"
376,"Monday","2022-08-15","Bench",120,10,10,"Increase reps next week"
377,"Monday","2022-08-15","Row",120,10,10,"90% of Bench Row"
378,"Monday","2022-08-15","Row",120,10,10,"90% of Bench Row"
379,"Monday","2022-08-15","Row",120,10,10,"90% of Bench Row"
380,"Monday","2022-08-15","Row",120,10,10,"90% of Bench Row"
381,"Monday","2022-08-15","Row",120,10,10,"90% of Bench Row"
382,"Monday","2022-08-15","Press",115,4,4,""
383,"Monday","2022-08-15","Press",115,4,4,""
384,"Monday","2022-08-15","Press",115,4,4,""
385,"Monday","2022-08-15","Press",115,2,2,""
386,"Monday","2022-08-15","Press",115,1,1,""
387,"Monday","2022-08-15","Bicep Curl",95,10,10,""
388,"Monday","2022-08-15","Bicep Curl",95,10,10,""
389,"Monday","2022-08-15","Bicep Curl",95,10,10,""
390,"Tuesday","2022-08-16","Deadlift",220,5,5,"Felt good not too hard skipped some kg as well"
391,"Tuesday","2022-08-16","Deadlift",220,5,5,"Felt good not too hard skipped some kg as well"
392,"Tuesday","2022-08-16","Deadlift",220,5,5,"Felt good not too hard skipped some kg as well"
393,"Tuesday","2022-08-16","Squat",125,10,10,"Slight lower back pain, check form"
394,"Tuesday","2022-08-16","Squat",125,10,10,"Slight lower back pain, check form"
395,"Tuesday","2022-08-16","Squat",125,10,10,"Slight lower back pain, check form"
396,"Tuesday","2022-08-16","Squat",125,10,10,"Slight lower back pain, check form"
397,"Tuesday","2022-08-16","Squat",125,10,10,"Slight lower back pain, check form"
398,"Tuesday","2022-08-16","Abs",10,10,10,""
399,"Tuesday","2022-08-16","Abs",10,10,10,""
400,"Tuesday","2022-08-16","Abs",10,10,10,""
401,"Tuesday","2022-08-16","Abs",10,10,10,""
402,"Tuesday","2022-08-16","Abs",10,10,10,""
403,"Thursday","2022-08-18","Bench",170,5,5,""
404,"Thursday","2022-08-18","Bench",170,5,5,""
405,"Thursday","2022-08-18","Bench",170,5,5,""
406,"Thursday","2022-08-18","Row",135,11,11,"Same as last week going for more reps (12)"
407,"Thursday","2022-08-18","Row",135,11,11,"Same as last week going for more reps (12)"
408,"Thursday","2022-08-18","Row",135,11,11,"Same as last week going for more reps (12)"
409,"Thursday","2022-08-18","Row",135,11,11,"Same as last week going for more reps (12)"
410,"Thursday","2022-08-18","Row",135,11,11,"Same as last week going for more reps (12)"
411,"Thursday","2022-08-18","Press",60,11,11,"Same as last week going for more reps (12)"
412,"Thursday","2022-08-18","Press",60,11,11,"Same as last week going for more reps (12)"
413,"Thursday","2022-08-18","Press",60,11,11,"Same as last week going for more reps (12)"
414,"Thursday","2022-08-18","Press",60,11,11,"Same as last week going for more reps (12)"
415,"Thursday","2022-08-18","Press",60,11,11,"Same as last week going for more reps (12)"
416,"Saturday","2022-08-20","Squat",255,5,5,"Took preworkout with caffeine today, 3min rest, 260 next week!"
417,"Saturday","2022-08-20","Squat",255,5,5,"Took preworkout with caffeine today, 3min rest, 260 next week!"
418,"Saturday","2022-08-20","Squat",255,5,5,"Took preworkout with caffeine today, 3min rest, 260 next week!"
419,"Saturday","2022-08-20","Bench",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
420,"Saturday","2022-08-20","Bench",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
421,"Saturday","2022-08-20","Bench",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
422,"Saturday","2022-08-20","Bench",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
423,"Saturday","2022-08-20","Bench",125,8,8,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
424,"Saturday","2022-08-20","Deadlift",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
425,"Saturday","2022-08-20","Deadlift",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
426,"Saturday","2022-08-20","Deadlift",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
427,"Saturday","2022-08-20","Deadlift",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
428,"Saturday","2022-08-20","Deadlift",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
429,"Saturday","2022-08-20","Row",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
430,"Saturday","2022-08-20","Row",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
431,"Saturday","2022-08-20","Row",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
432,"Saturday","2022-08-20","Row",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
433,"Saturday","2022-08-20","Row",125,10,10,"Doing a giant circuit of bench, row, deadlift and then abs, did 4 sets as only 1 day rest"
434,"Saturday","2022-08-20","Press",115,4,4,""
435,"Saturday","2022-08-20","Press",115,4,4,""
436,"Saturday","2022-08-20","Press",115,2,2,""
437,"Saturday","2022-08-20","Press",115,4,4,"Push Press, shoulders feeling it at the end of this"
