"","Id","Day","Date","Exercise","Load","RepTarget","RepActual","Note"
"943",943,"Friday","2022-11-25","Squat",280,3,3,"DID"
"944",944,"Friday","2022-11-25","Squat",240,5,5,""
"945",945,"Friday","2022-11-25","Bench",205,3,3,""
"946",946,"Friday","2022-11-25","Squat",205,5,5,""
"947",947,"Friday","2022-11-25","Squat",205,8,8,""
"948",948,"Friday","2022-11-25","Bench",175,5,5,""
"949",949,"Friday","2022-11-25","Squat",170,5,5,""
"950",950,"Friday","2022-11-25","Bench",150,5,5,""
"951",951,"Friday","2022-11-25","Bench",150,8,8,""
"952",952,"Friday","2022-11-25","Row",145,3,3,""
"953",953,"Friday","2022-11-25","Squat",140,5,5,""
"954",954,"Friday","2022-11-25","Bench",125,5,5,""
"955",955,"Friday","2022-11-25","Row",125,5,5,""
"956",956,"Friday","2022-11-25","Row",105,5,5,""
"957",957,"Friday","2022-11-25","Row",105,8,8,""
"958",958,"Friday","2022-11-25","Bench",100,5,5,""
"959",959,"Friday","2022-11-25","Row",90,5,5,""
"960",960,"Friday","2022-11-25","Row",70,5,5,""
"961",961,"Tuesday","2022-11-29","Deadlift",315,5,5,"PR! Took my time though"
"962",962,"Tuesday","2022-11-29","Deadlift",310,5,5,"Did not feel too hard (compared to last time I guess) "
"963",963,"Tuesday","2022-11-29","Deadlift",295,2,2,""
"964",964,"Tuesday","2022-11-29","Deadlift",225,3,3,""
"965",965,"Tuesday","2022-11-29","Deadlift",185,3,3,""
"966",966,"Tuesday","2022-11-29","Deadlift",135,3,3,"Warming up"
"967",967,"Tuesday","2022-11-29","Squat",135,6,6,"Working on squat form"
"968",968,"Tuesday","2022-11-29","Squat",135,6,6,""
"969",969,"Tuesday","2022-11-29","Squat",135,6,6,""
"970",970,"Tuesday","2022-11-29","Squat",135,6,6,""
"971",971,"Tuesday","2022-11-29","Squat",135,6,6,""
"972",972,"Tuesday","2022-11-29","Abs",1,15,15,""
"973",973,"Tuesday","2022-11-29","Abs",1,15,15,""
"974",974,"Tuesday","2022-11-29","Abs",1,15,15,""
"975",975,"Tuesday","2022-11-29","Abs",1,15,15,""
"976",976,"Tuesday","2022-11-29","Abs",1,15,15,""
"977",977,"Wednesday","2022-11-30","Bench",205,2,2,""
"978",978,"Wednesday","2022-11-30","Bench",205,2,2,""
"979",979,"Wednesday","2022-11-30","Bench",205,3,3,"3RM"
"980",980,"Wednesday","2022-11-30","Bench",185,3,3,""
"981",981,"Wednesday","2022-11-30","Bench",185,3,3,""
"982",982,"Wednesday","2022-11-30","Bench",135,4,4,""
"983",983,"Wednesday","2022-11-30","Row",135,8,8,""
"984",984,"Wednesday","2022-11-30","Row",135,10,10,""
"985",985,"Wednesday","2022-11-30","Row",135,10,10,""
"986",986,"Wednesday","2022-11-30","Row",135,8,8,""
"987",987,"Wednesday","2022-11-30","Row",135,7,7,""
"988",988,"Wednesday","2022-11-30","Press",110,5,5,"Push Press"
"989",989,"Wednesday","2022-11-30","Press",110,6,6,""
"990",990,"Wednesday","2022-11-30","Press",110,4,4,""
"991",991,"Wednesday","2022-11-30","Bench",95,4,4,""
"992",992,"Wednesday","2022-11-30","Press",75,5,5,""
"993",993,"Wednesday","2022-11-30","Press",75,7,7,""
"994",994,"Monday","2022-12-05","Deadlift",320,4,4,"That was challenging! "
"995",995,"Monday","2022-12-05","Deadlift",320,1,1,"Going for the last 1 rep checking form with camera, right hand slip, poor grip (time to consider chalk?) "
"996",996,"Monday","2022-12-05","Deadlift",315,3,3,"-"
"997",997,"Monday","2022-12-05","Deadlift",305,2,2,"-"
"998",998,"Monday","2022-12-05","Deadlift",230,5,5,"-"
"999",999,"Monday","2022-12-05","Deadlift",205,5,5,"EZPZ"
"1000",1000,"Monday","2022-12-05","Deadlift",140,4,4,"Going for 5 lb heavier this week compared to last"
"1001",1001,"Monday","2022-12-05","Squat",135,7,7,"Going for 8 or 10, focusing on form"
"1002",1002,"Monday","2022-12-05","Squat",135,7,7,"Focusing on not letting the knees forward"
"1003",1003,"Monday","2022-12-05","Squat",135,7,7,""
"1004",1004,"Monday","2022-12-05","Squat",135,7,7,""
"1005",1005,"Monday","2022-12-05","Squat",135,10,10,""
"1006",1006,"Monday","2022-12-05","Bicep Curl",45,10,10,"With fat grip "
"1007",1007,"Monday","2022-12-05","Bicep Curl",45,10,10,""
"1008",1008,"Monday","2022-12-05","Bicep Curl",45,10,10,""
"1009",1009,"Monday","2022-12-05","Abs",1,16,16,"Going for 1 rep higher"
"1010",1010,"Monday","2022-12-05","Abs",1,16,16,""
"1011",1011,"Monday","2022-12-05","Abs",1,16,16,""
"1012",1012,"Monday","2022-12-05","Abs",1,16,16,""
"1013",1013,"Monday","2022-12-05","Abs",1,16,16,""
"1014",1014,"Tuesday","2022-12-06","Bench",185,4,4,"Felt like I had one left in the tank, going for 4 more sets of 185 "
"1015",1015,"Tuesday","2022-12-06","Bench",185,4,4,""
"1016",1016,"Tuesday","2022-12-06","Bench",185,4,4,""
"1017",1017,"Tuesday","2022-12-06","Bench",185,4,4,""
"1018",1018,"Tuesday","2022-12-06","Bench",185,4,4,""
"1019",1019,"Tuesday","2022-12-06","Bench",135,5,5,""
"1020",1020,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
"1021",1021,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
"1022",1022,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
"1023",1023,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
"1024",1024,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
"1025",1025,"Tuesday","2022-12-06","Press",100,8,8,"Drop to 100 for 10 reps? "
"1026",1026,"Tuesday","2022-12-06","Press",100,8,8,""
"1027",1027,"Tuesday","2022-12-06","Press",100,8,8,"Push press"
"1028",1028,"Tuesday","2022-12-06","Press",100,8,8,"Push press"
"1029",1029,"Tuesday","2022-12-06","Press",100,8,8,"Push press"
"1030",1030,"Tuesday","2022-12-06","Bench",95,5,5,""
"1031",1031,"Friday","2022-12-09","Squat",245,3,3,"Did 3 felt very hard… may need to eat more> "
"1032",1032,"Friday","2022-12-09","Squat",245,3,3,"Low back feeling a bit meh"
"1033",1033,"Friday","2022-12-09","Squat",225,5,5,""
"1034",1034,"Friday","2022-12-09","Squat",190,5,5,""
"1035",1035,"Friday","2022-12-09","Squat",135,5,5,"Going for 270 at 5, low bar, try front squat  when doing high rep"
"1036",1036,"Monday","2022-12-12","Squat",275,5,5,""
"1037",1037,"Monday","2022-12-12","Squat",240,5,5,""
"1038",1038,"Monday","2022-12-12","Squat",205,5,5,"Did 5, back feeling a bit fragile still, did not want to stress it this week, form started failing on slow reps. Going to have 2.2g protein per kg of weight every day"
"1039",1039,"Monday","2022-12-12","Bench",200,1,1,"1 rep left in the tank :S might need to adjust"
"1040",1040,"Monday","2022-12-12","Bench",185,5,5,"That was tough just got the last rep"
"1041",1041,"Monday","2022-12-12","Squat",170,5,5,""
"1042",1042,"Monday","2022-12-12","Bench",150,5,5,""
"1043",1043,"Monday","2022-12-12","Squat",140,5,5,"Restarting Madcow because I was not recovering well with BBB and also did not like 2x week squats because form was lacking"
"1044",1044,"Monday","2022-12-12","Row",135,5,5,"Pendlay Row"
"1045",1045,"Monday","2022-12-12","Row",135,5,5,""
"1046",1046,"Monday","2022-12-12","Row",135,5,5,""
"1047",1047,"Monday","2022-12-12","Row",135,5,5,""
"1048",1048,"Monday","2022-12-12","Row",135,11,11,"Tried to do as many as I could"
"1049",1049,"Monday","2022-12-12","Bench",125,5,5,""
"1050",1050,"Monday","2022-12-12","Bench",100,5,5,"Easy"
"1051",1051,"Monday","2022-12-12","Bicep Curl",55,25,25,"3/7 method, 3,4,5,6,7 (15 sec in between) after 7 rest 2.5mins then do again"
"1052",1052,"Monday","2022-12-12","Bicep Curl",55,25,25,""
"1053",1053,"Wednesday","2022-12-14","Deadlift",310,5,5,"No grips 5 min rest"
"1054",1054,"Wednesday","2022-12-14","Deadlift",270,5,5,""
"1055",1055,"Wednesday","2022-12-14","Deadlift",235,5,5,"Belt, feeling a bit hard but not to hard"
"1056",1056,"Wednesday","2022-12-14","Squat",205,5,5,""
"1057",1057,"Wednesday","2022-12-14","Squat",205,5,5,""
"1058",1058,"Wednesday","2022-12-14","Deadlift",195,5,5,""
"1059",1059,"Wednesday","2022-12-14","Squat",185,5,5,""
"1060",1060,"Wednesday","2022-12-14","Squat",140,5,5,""
"1061",1061,"Wednesday","2022-12-14","Press",125,5,5,"Did 1 and then rested, then smashed 4 more"
"1062",1062,"Wednesday","2022-12-14","Press",110,5,5,"5th felt like 0 left in the tank"
"1063",1063,"Wednesday","2022-12-14","Press",95,5,5,""
"1064",1064,"Wednesday","2022-12-14","Press",80,5,5,""
"1065",1065,"Saturday","2022-12-17","Squat",205,5,5,""
"1066",1066,"Saturday","2022-12-17","Squat",185,8,8,""
"1067",1067,"Saturday","2022-12-17","Row",140,5,5,""
"1068",1068,"Saturday","2022-12-17","Row",140,5,5,""
"1069",1069,"Saturday","2022-12-17","Row",140,5,5,""
"1070",1070,"Saturday","2022-12-17","Row",140,5,5,""
"1071",1071,"Saturday","2022-12-17","Squat",140,5,5,"3 low bar 2 high bar"
"1072",1072,"Saturday","2022-12-17","Squat",140,5,5,"Hip pain, trying closer feet stance"
"1073",1073,"Saturday","2022-12-17","Squat",140,5,5,""
"1074",1074,"Saturday","2022-12-17","Bench",135,5,5,""
"1075",1075,"Saturday","2022-12-17","Bench",135,5,5,""
"1076",1076,"Saturday","2022-12-17","Bench",135,5,5,""
"1077",1077,"Saturday","2022-12-17","Bench",135,5,5,""
"1078",1078,"Saturday","2022-12-17","Row",135,5,5,""
"1079",1079,"Saturday","2022-12-17","Squat",95,5,5,"High bar"
"1080",1080,"Monday","2022-12-19","Bench",115,10,10,"Still sore from Sat workout, next week do 135 x 10 "
"1081",1081,"Monday","2022-12-19","Bench",115,10,10,""
"1082",1082,"Monday","2022-12-19","Bench",115,10,10,""
"1083",1083,"Monday","2022-12-19","Bench",115,10,10,"10th one really  burning prob 2 left in tank"
"1084",1084,"Monday","2022-12-19","Bench",115,10,10,"10th one really  burning prob 1 left in tank"
"1085",1085,"Monday","2022-12-19","Press",115,3,3,"Going for 5 sets of 5"
"1086",1086,"Monday","2022-12-19","Press",115,3,3,""
"1087",1087,"Monday","2022-12-19","Press",115,3,3,""
"1088",1088,"Monday","2022-12-19","Press",115,3,3,""
"1089",1089,"Monday","2022-12-19","Press",115,3,3,""
"1090",1090,"Monday","2022-12-19","Row",115,10,10,""
"1091",1091,"Monday","2022-12-19","Row",115,10,10,""
"1092",1092,"Monday","2022-12-19","Row",115,10,10,""
"1093",1093,"Monday","2022-12-19","Row",115,10,10,"10th one really  burning prob 2 left in tank"
"1094",1094,"Monday","2022-12-19","Row",115,10,10,"last 4 were really hard, did 2 rest for 2 sec then last 2"
"1095",1095,"Monday","2022-12-19","Press",95,5,5,""
"1096",1096,"Monday","2022-12-19","Press",65,5,5,"Added intensity to tracker"
"1097",1097,"Thursday","2022-12-22","Deadlift",320,0,0,"Tapped out, need to slowly get back into DL "
"1098",1098,"Thursday","2022-12-22","Deadlift",280,5,5,"Felt good, my upper back was tearing I could feel it, not bad but I could feel it "
"1099",1099,"Thursday","2022-12-22","Deadlift",240,5,5,""
"1100",1100,"Thursday","2022-12-22","Deadlift",225,5,5,""
"1101",1101,"Thursday","2022-12-22","Squat",210,5,5,""
"1102",1102,"Thursday","2022-12-22","Squat",210,5,5,""
"1103",1103,"Thursday","2022-12-22","Squat",185,5,5,""
"1104",1104,"Thursday","2022-12-22","Squat",185,5,5,""
"1105",1105,"Thursday","2022-12-22","Squat",185,6,6,""
"1106",1106,"Thursday","2022-12-22","Squat",135,5,5,"Madcow"
"1107",1107,"Thursday","2022-12-22","Press",110,3,3,""
"1108",1108,"Thursday","2022-12-22","Press",110,4,4,"Recalculated so that 125 was 1RM "
"1109",1109,"Thursday","2022-12-22","Press",95,5,5,""
"1110",1110,"Thursday","2022-12-22","Press",80,5,5,""
"1111",1111,"Saturday","2022-12-24","Squat",285,3,3,"Need to check form"
"1112",1112,"Saturday","2022-12-24","Squat",240,4,4,"Did 4 instead of 5 "
"1113",1113,"Saturday","2022-12-24","Bench",210,1,1,"Form was horrible, glutes were off bench, so need to fix."
"1114",1114,"Saturday","2022-12-24","Squat",205,5,5,""
"1115",1115,"Saturday","2022-12-24","Squat",205,8,8,""
"1116",1116,"Saturday","2022-12-24","Bench",175,5,5,"That was hard"
"1117",1117,"Saturday","2022-12-24","Squat",170,5,5,""
"1118",1118,"Saturday","2022-12-24","Bench",150,5,5,""
"1119",1119,"Saturday","2022-12-24","Bench",150,8,8,""
"1120",1120,"Saturday","2022-12-24","Row",145,4,4,""
"1121",1121,"Saturday","2022-12-24","Squat",140,5,5,"Knees have been a bit sore for the last week so doing low bar "
"1122",1122,"Saturday","2022-12-24","Row",135,5,5,""
"1123",1123,"Saturday","2022-12-24","Row",135,5,5,""
"1124",1124,"Saturday","2022-12-24","Row",135,5,5,""
"1125",1125,"Saturday","2022-12-24","Row",135,5,5,""
"1126",1126,"Saturday","2022-12-24","Row",135,8,8,""
"1127",1127,"Saturday","2022-12-24","Bench",125,5,5,""
"1128",1128,"Saturday","2022-12-24","Bench",100,5,5,""
"1129",1129,"Monday","2023-01-02","Squat",245,5,5,""
"1130",1130,"Monday","2023-01-02","Squat",210,5,5,""
"1131",1131,"Monday","2023-01-02","Squat",210,5,5,""
"1132",1132,"Monday","2023-01-02","Squat",170,5,5,""
"1133",1133,"Monday","2023-01-02","Squat",140,5,5,""
"1134",1134,"Tuesday","2023-01-03","Bench",185,3,3,""
"1135",1135,"Tuesday","2023-01-03","Bench",185,3,3,""
"1136",1136,"Tuesday","2023-01-03","Bench",185,3,3,""
"1137",1137,"Tuesday","2023-01-03","Bench",155,5,5,""
"1138",1138,"Tuesday","2023-01-03","Row",140,5,5,""
"1139",1139,"Tuesday","2023-01-03","Bench",135,5,5,""
"1140",1140,"Tuesday","2023-01-03","Bench",135,6,6,""
"1141",1141,"Tuesday","2023-01-03","Row",125,5,5,""
"1142",1142,"Tuesday","2023-01-03","Row",105,5,5,""
"1143",1143,"Tuesday","2023-01-03","Row",90,5,5,""
"1144",1144,"Tuesday","2023-01-03","Row",70,5,5,""
"1145",1145,"Thursday","2023-01-05","Deadlift",330,1,1,""
"1146",1146,"Thursday","2023-01-05","Deadlift",280,5,5,""
"1147",1147,"Thursday","2023-01-05","Deadlift",240,5,5,""
"1148",1148,"Thursday","2023-01-05","Deadlift",200,5,5,""
"1149",1149,"Thursday","2023-01-05","Deadlift",180,5,5,""
"1150",1150,"Thursday","2023-01-05","Deadlift",135,5,5,""
"1151",1151,"Thursday","2023-01-05","Press",100,5,5,""
"1152",1152,"Thursday","2023-01-05","Press",100,2,2,""
"1153",1153,"Thursday","2023-01-05","Press",100,3,3,""
"1154",1154,"Thursday","2023-01-05","Press",100,2,2,""
"1155",1155,"Thursday","2023-01-05","Press",95,5,5,""
"1156",1156,"Thursday","2023-01-05","Press",80,5,5,""
"1157",1157,"Thursday","2023-01-05","Press",65,5,5,""
"1158",1158,"Thursday","2023-01-05","Squat",65,10,10,""
"1159",1159,"Thursday","2023-01-05","Squat",65,10,10,""
"1160",1160,"Thursday","2023-01-05","Squat",65,10,10,""
"1161",1161,"Thursday","2023-01-05","Press",45,10,10,""
"1162",1162,"Thursday","2023-01-05","Squat",45,10,10,""
"1163",1163,"Thursday","2023-01-05","Squat",45,10,10,""
"1164",1164,"Saturday","2023-01-07","Squat",280,3,3,""
"1165",1165,"Saturday","2023-01-07","Squat",240,5,5,""
"1166",1166,"Saturday","2023-01-07","Bench",205,1,1,""
"1167",1167,"Saturday","2023-01-07","Squat",205,5,5,""
"1168",1168,"Saturday","2023-01-07","Squat",205,8,8,""
"1169",1169,"Saturday","2023-01-07","Bench",175,4,4,""
"1170",1170,"Saturday","2023-01-07","Squat",170,5,5,""
"1171",1171,"Saturday","2023-01-07","Bench",150,5,5,""
"1172",1172,"Saturday","2023-01-07","Bench",150,10,10,""
"1173",1173,"Saturday","2023-01-07","Row",145,8,8,""
"1174",1174,"Saturday","2023-01-07","Row",145,7,7,""
"1175",1175,"Saturday","2023-01-07","Row",145,5,5,""
"1176",1176,"Saturday","2023-01-07","Squat",140,5,5,""
"1177",1177,"Saturday","2023-01-07","Row",135,5,5,""
"1178",1178,"Saturday","2023-01-07","Row",135,8,8,""
"1179",1179,"Saturday","2023-01-07","Row",135,8,8,""
"1180",1180,"Saturday","2023-01-07","Bench",125,5,5,""
"1181",1181,"Saturday","2023-01-07","Bench",100,5,5,""
"1182",1182,"Tuesday","2023-01-10","Bench",185,2,2,"Low back hurting for some reason, feeling very weak prob from keto and low cal"
"1183",1183,"Tuesday","2023-01-10","Bench",155,5,5,""
"1184",1184,"Tuesday","2023-01-10","Bench",155,5,5,""
"1185",1185,"Tuesday","2023-01-10","Bench",155,5,5,""
"1186",1186,"Tuesday","2023-01-10","Bench",155,6,6,"AMRAP"
"1187",1187,"Tuesday","2023-01-10","Press",95,5,5,"Try and do 5 sets of same weight before increasing weight "
"1188",1188,"Tuesday","2023-01-10","Press",95,5,5,""
"1189",1189,"Tuesday","2023-01-10","Press",95,5,5,""
"1190",1190,"Tuesday","2023-01-10","Press",95,5,5,""
"1191",1191,"Tuesday","2023-01-10","Press",95,6,6,"AMRAP"
"1192",1192,"Wednesday","2023-01-11","Deadlift",330,2,2,""
"1193",1193,"Wednesday","2023-01-11","Deadlift",330,3,3,"AMRAP at least 5 in total for max weight"
"1194",1194,"Wednesday","2023-01-11","Deadlift",300,3,3,""
"1195",1195,"Wednesday","2023-01-11","Deadlift",275,2,2,""
"1196",1196,"Wednesday","2023-01-11","Deadlift",225,5,5,""
"1197",1197,"Wednesday","2023-01-11","Deadlift",185,5,5,""
"1198",1198,"Wednesday","2023-01-11","Row",165,5,5,""
"1199",1199,"Wednesday","2023-01-11","Row",165,5,5,""
"1200",1200,"Wednesday","2023-01-11","Row",165,5,5,""
"1201",1201,"Wednesday","2023-01-11","Row",165,5,5,""
"1202",1202,"Wednesday","2023-01-11","Row",165,6,6,"Sumo stance allowed for straight back"
"1203",1203,"Wednesday","2023-01-11","Bicep Curl",95,8,8,"AMRAP"
"1204",1204,"Wednesday","2023-01-11","Bicep Curl",65,8,8,"AMRAP"
"1205",1205,"Thursday","2023-01-12","Deadlift",135,8,8,""
"1206",1206,"Thursday","2023-01-12","Deadlift",135,8,8,""
"1207",1207,"Thursday","2023-01-12","Deadlift",135,8,8,""
"1208",1208,"Thursday","2023-01-12","Deadlift",135,8,8,""
"1209",1209,"Thursday","2023-01-12","Deadlift",135,8,8,""
"1210",1210,"Thursday","2023-01-12","Squat",135,8,8,"Working on high bar form today"
"1211",1211,"Thursday","2023-01-12","Squat",135,6,6,"front squat, felt better than high bar squat"
"1212",1212,"Thursday","2023-01-12","Squat",135,6,6,""
"1213",1213,"Thursday","2023-01-12","Squat",135,6,6,""
"1214",1214,"Thursday","2023-01-12","Squat",135,6,6,""
"1215",1215,"Thursday","2023-01-12","Abs",1,16,16,""
"1216",1216,"Thursday","2023-01-12","Abs",1,16,16,""
"1217",1217,"Thursday","2023-01-12","Abs",1,16,16,""
"1218",1218,"Thursday","2023-01-12","Abs",1,16,16,""
"1219",1219,"Thursday","2023-01-12","Abs",1,16,16,""
"1220",1220,"Friday","2023-01-13","Bench",160,5,5,""
"1221",1221,"Friday","2023-01-13","Bench",160,5,5,""
"1222",1222,"Friday","2023-01-13","Bench",160,4,4,""
"1223",1223,"Friday","2023-01-13","Bench",160,5,5,""
"1224",1224,"Friday","2023-01-13","Bench",160,5,5,""
"1225",1225,"Friday","2023-01-13","Press",100,5,5,""
"1226",1226,"Friday","2023-01-13","Press",100,5,5,""
"1227",1227,"Friday","2023-01-13","Press",100,5,5,""
"1228",1228,"Friday","2023-01-13","Press",100,5,5,""
"1229",1229,"Friday","2023-01-13","Press",100,5,5,""
"1230",1230,"Monday","2023-01-16","Press",110,5,5,""
"1231",1231,"Monday","2023-01-16","Press",110,5,5,""
"1232",1232,"Monday","2023-01-16","Press",110,4,4,""
"1233",1233,"Monday","2023-01-16","Press",110,4,4,""
"1234",1234,"Monday","2023-01-16","Press",110,4,4,"Stick to same weight until you can do 8 reps and then increase weight"
"1235",1235,"Tuesday","2023-01-17","Bench",165,6,6,"1 left in tank"
"1236",1236,"Tuesday","2023-01-17","Bench",165,6,6,""
"1237",1237,"Tuesday","2023-01-17","Bench",165,5,5,""
"1238",1238,"Tuesday","2023-01-17","Bench",165,4,4,""
"1239",1239,"Tuesday","2023-01-17","Bench",165,5,5,""
"1240",1240,"Tuesday","2023-01-17","Row",165,6,6,"Try and do 5 sets of 8 reps"
"1241",1241,"Tuesday","2023-01-17","Row",165,6,6,""
"1242",1242,"Tuesday","2023-01-17","Row",165,6,6,""
"1243",1243,"Tuesday","2023-01-17","Row",165,6,6,""
"1244",1244,"Tuesday","2023-01-17","Row",165,6,6,"Getting hard at the end"
"1245",1245,"Wednesday","2023-01-18","Deadlift",185,8,8,"Going light today"
"1246",1246,"Wednesday","2023-01-18","Deadlift",185,9,9,""
"1247",1247,"Wednesday","2023-01-18","Deadlift",185,9,9,""
"1248",1248,"Wednesday","2023-01-18","Deadlift",185,9,9,""
"1249",1249,"Wednesday","2023-01-18","Deadlift",185,9,9,""
"1250",1250,"Wednesday","2023-01-18","Squat",185,5,5,""
"1251",1251,"Wednesday","2023-01-18","Squat",185,5,5,""
"1252",1252,"Wednesday","2023-01-18","Squat",185,5,5,"Push hips back and knees wont push forward"
"1253",1253,"Wednesday","2023-01-18","Squat",185,5,5,""
"1254",1254,"Wednesday","2023-01-18","Squat",185,5,5,""
"1255",1255,"Wednesday","2023-01-18","Squat",45,20,20,"AMRAP"
"1256",1256,"Wednesday","2023-01-18","Abs",1,15,15,""
"1257",1257,"Wednesday","2023-01-18","Abs",1,15,15,""
"1258",1258,"Wednesday","2023-01-18","Abs",1,15,15,""
"1259",1259,"Wednesday","2023-01-18","Abs",1,15,15,""
"1260",1260,"Wednesday","2023-01-18","Abs",1,15,15,""
"1261",1261,"Friday","2023-01-20","Bench",165,6,6,"Felt very hard to get 6, even though it is the same as last week"
"1262",1262,"Friday","2023-01-20","Bench",165,5,5,"1.5min break"
"1263",1263,"Friday","2023-01-20","Bench",165,5,5,""
"1264",1264,"Friday","2023-01-20","Bench",165,5,5,""
"1265",1265,"Friday","2023-01-20","Bench",165,5,5,"Try and get 6 reps for each next week, nts do not kill shoulders beforehand"
"1266",1266,"Friday","2023-01-20","Row",165,7,7,"Go for 7 reps"
"1267",1267,"Friday","2023-01-20","Row",165,7,7,""
"1268",1268,"Friday","2023-01-20","Row",165,7,7,""
"1269",1269,"Friday","2023-01-20","Row",165,7,7,""
"1270",1270,"Friday","2023-01-20","Row",165,7,7,""
"1271",1271,"Friday","2023-01-20","Press",115,5,5,""
"1272",1272,"Friday","2023-01-20","Press",115,4,4,""
"1273",1273,"Friday","2023-01-20","Press",115,2,2,""
"1274",1274,"Friday","2023-01-20","Press",115,3,3,""
"1275",1275,"Friday","2023-01-20","Press",115,3,3,""
"1276",1276,"Friday","2023-01-20","Press",80,5,5,"Followed up with AMRAP aswell for just the bar. "
"1277",1277,"Friday","2023-01-20","Bicep Curl",45,25,25,"Did AMRAP until I couldnt anymore"
"1278",1278,"Monday","2023-01-30","Deadlift",190,10,10,""
"1279",1279,"Monday","2023-01-30","Deadlift",190,10,10,""
"1280",1280,"Monday","2023-01-30","Deadlift",190,10,10,""
"1281",1281,"Monday","2023-01-30","Deadlift",190,10,10,""
"1282",1282,"Monday","2023-01-30","Deadlift",190,10,10,""
"1283",1283,"Monday","2023-01-30","Squat",190,5,5,"1.5min breaks"
"1284",1284,"Monday","2023-01-30","Squat",190,5,5,""
"1285",1285,"Monday","2023-01-30","Squat",190,5,5,""
"1286",1286,"Monday","2023-01-30","Squat",190,5,5,""
"1287",1287,"Monday","2023-01-30","Squat",190,5,5,""
"1288",1288,"Monday","2023-01-30","Abs",1,15,15,""
"1289",1289,"Monday","2023-01-30","Abs",1,15,15,""
"1290",1290,"Monday","2023-01-30","Abs",1,15,15,""
"1291",1291,"Monday","2023-01-30","Abs",1,15,15,""
"1292",1292,"Monday","2023-01-30","Abs",1,15,15,""
"1293",1293,"Wednesday","2023-02-01","Bench",165,6,6,""
"1294",1294,"Wednesday","2023-02-01","Bench",165,5,5,""
"1295",1295,"Wednesday","2023-02-01","Bench",165,5,5,""
"1296",1296,"Wednesday","2023-02-01","Bench",165,5,5,""
"1297",1297,"Wednesday","2023-02-01","Bench",165,5,5,""
"1298",1298,"Thursday","2023-02-02","Row",165,7,7,""
"1299",1299,"Thursday","2023-02-02","Row",165,7,7,""
"1300",1300,"Thursday","2023-02-02","Row",165,7,7,""
"1301",1301,"Thursday","2023-02-02","Row",165,7,7,""
"1302",1302,"Thursday","2023-02-02","Row",165,7,7,""
"1303",1303,"Thursday","2023-02-02","Press",115,5,5,""
"1304",1304,"Thursday","2023-02-02","Press",115,4,4,""
"1305",1305,"Thursday","2023-02-02","Press",115,2,2,""
"1306",1306,"Thursday","2023-02-02","Press",115,3,3,""
"1307",1307,"Thursday","2023-02-02","Press",115,3,3,""
"1308",1308,"Thursday","2023-02-02","Press",80,5,5,""
"1309",1309,"Monday","2023-02-06","Squat",225,4,4,"Groin pain in left adductor?"
"1310",1310,"Monday","2023-02-06","Squat",225,2,2,"Felt something on rep 2 so just calming down a bit"
"1311",1311,"Monday","2023-02-06","Squat",225,5,5,""
"1312",1312,"Monday","2023-02-06","Squat",225,5,5,""
"1313",1313,"Monday","2023-02-06","Bench",170,5,5,""
"1314",1314,"Monday","2023-02-06","Bench",170,5,5,""
"1315",1315,"Monday","2023-02-06","Bench",170,5,5,""
"1316",1316,"Monday","2023-02-06","Row",170,5,5,""
"1317",1317,"Monday","2023-02-06","Row",170,5,5,""
"1318",1318,"Monday","2023-02-06","Row",170,5,5,""
"1319",1319,"Monday","2023-02-06","Shrugs",170,8,8,""
"1320",1320,"Monday","2023-02-06","Shrugs",170,13,13,""
"1321",1321,"Monday","2023-02-06","Bicep Curl",65,11,11,""
"1322",1322,"Monday","2023-02-06","Bicep Curl",65,11,11,""
"1323",1323,"Monday","2023-02-06","Skull-crusher",45,8,8,""
"1324",1324,"Monday","2023-02-06","Skull-crusher",45,10,10,""
"1325",1325,"Monday","2023-02-06","Abs",1,10,10,""
"1326",1326,"Monday","2023-02-06","Abs",1,10,10,""
"1327",1327,"Thursday","2023-02-09","Deadlift",225,5,5,"Too weak to do 300 I tried, need to eat more protein "
"1328",1328,"Thursday","2023-02-09","Squat",225,5,5,"Was very tired yesterday but slept 11hrs + 1hr nap"
"1329",1329,"Thursday","2023-02-09","Squat",225,5,5,""
"1330",1330,"Thursday","2023-02-09","Squat",225,5,5,""
"1331",1331,"Thursday","2023-02-09","Row",162,8,8,""
"1332",1332,"Thursday","2023-02-09","Row",162,8,8,""
"1333",1333,"Thursday","2023-02-09","Press",115,3,3,""
"1334",1334,"Thursday","2023-02-09","Press",115,2,2,""
"1335",1335,"Thursday","2023-02-09","Press",115,3,3,""
"1336",1336,"Thursday","2023-02-09","CG Bench",105,11,11,""
"1337",1337,"Thursday","2023-02-09","CG Bench",105,10,10,""
"1338",1338,"Thursday","2023-02-09","Bicep Curl",65,11,11,""
"1339",1339,"Thursday","2023-02-09","Bicep Curl",65,11,11,""
"1340",1340,"Thursday","2023-02-09","Abs",1,15,15,""
"1341",1341,"Thursday","2023-02-09","Abs",1,15,15,""
"1342",1342,"Saturday","2023-02-11","Squat",225,5,5,""
